村志代码 Gazetteer Code,村志书名 Gazetteer Title,Is the data available?,Start Year,End Year,Data,Category,Division1,Division2,Division3,Division4,Subdivision
0001,太平店村志,Yes,1960,1968,250,在校生 Students in School,小学 Elementary School,,,,
0001,太平店村志,Yes,1969,1970,500,在校生 Students in School,小学 Elementary School,,,,
0001,太平店村志,Yes,1988,1991,350,在校生 Students in School,小学 Elementary School,,,,
0001,太平店村志,Yes,1991,1997,350,在校生 Students in School,小学 Elementary School,,,,
0001,太平店村志,Yes,1997,2003,300,在校生 Students in School,小学 Elementary School,,,,
0001,太平店村志,Yes,2003,2008,400,在校生 Students in School,小学 Elementary School,,,,
0001,太平店村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0001,太平店村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0001,太平店村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0001,太平店村志,Yes,1969,1970,22,老师 Teachers,小学 Elementary School,,,,
0001,太平店村志,Yes,1988,1991,16,老师 Teachers,小学 Elementary School,,,,
0001,太平店村志,Yes,1991,1997,15,老师 Teachers,小学 Elementary School,,,,
0001,太平店村志,Yes,1997,2003,15,老师 Teachers,小学 Elementary School,,,,
0001,太平店村志,Yes,2003,2008,14,老师 Teachers,小学 Elementary School,,,,
0001,太平店村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0001,太平店村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0001,太平店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0001,太平店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0001,太平店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0001,太平店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0001,太平店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0002,叶店村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0002,叶店村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0002,叶店村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0002,叶店村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0002,叶店村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0002,叶店村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0002,叶店村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0002,叶店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0002,叶店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0002,叶店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0002,叶店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0002,叶店村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0003,马鞭田村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0003,马鞭田村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0003,马鞭田村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0003,马鞭田村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0003,马鞭田村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0003,马鞭田村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0003,马鞭田村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0003,马鞭田村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0003,马鞭田村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0003,马鞭田村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0003,马鞭田村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0003,马鞭田村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0004,万秀村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0004,万秀村志,Yes,1951,1952,80,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1952,1953,110,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1953,1954,125,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1954,1955,148,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1955,1956,150,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1956,1957,156,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1957,1958,199,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1958,1959,237,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1959,1960,244,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1960,1961,246,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1961,1962,240,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1962,1963,281,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1963,1964,286,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1964,1965,288,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1965,1966,321,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1966,1967,323,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1967,1968,357,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1968,1969,275,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1969,1970,310,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1970,1971,277,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1971,1972,309,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1973,1974,311,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1974,1975,279,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1975,1976,306,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1976,1977,315,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1977,1978,331,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1978,1979,339,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1979,1980,374,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1980,1981,354,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1981,1982,376,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1982,1983,379,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1983,1984,363,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1984,1985,348,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1985,1986,336,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1986,1987,330,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1987,1988,350,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1988,1989,361,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1989,1990,381,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1990,1991,402,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1991,1992,495,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1992,1993,646,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1993,1994,655,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1994,1995,741,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1995,1996,840,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1996,1997,892,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1997,1998,962,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1998,1999,958,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1999,2000,882,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,2000,2001,879,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,2001,2002,874,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,2002,2003,823,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,2003,2004,759,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,2004,2005,772,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,2005,2006,762,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,2006,2007,812,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,2007,2008,914,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0004,万秀村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0004,万秀村志,Yes,1952,1953,3,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1953,1954,3,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1954,1955,4,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1955,1956,4,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1956,1957,4,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1957,1958,6,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1958,1959,6,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1959,1960,7,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1960,1961,8,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1961,1962,9,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1962,1963,12,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1963,1964,13,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1964,1965,13,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1965,1966,13,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1966,1967,13,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1967,1968,13,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1968,1969,16,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1969,1970,19,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1970,1971,20,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1971,1972,23,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1972,1973,23,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1973,1974,23,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1974,1975,23,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1975,1976,23,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1976,1977,23,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1977,1978,23,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1978,1979,23,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1979,1980,23,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1980,1981,21,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1981,1982,20,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1982,1983,18,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1983,1984,19,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1984,1985,20,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1985,1986,22,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1986,1987,24,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1987,1988,24,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1988,1989,22,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1989,1990,26,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1990,1991,26,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1991,1992,27,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1992,1993,29,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1993,1994,30,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1994,1995,33,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1995,1996,33,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1998,1999,44,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1999,2000,45,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,2000,2001,41,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,2001,2002,41,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,2002,2003,40,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,2003,2004,45,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,2004,2005,43,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,2005,2006,46,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,2006,2007,48,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0004,万秀村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0004,万秀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0004,万秀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0004,万秀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0004,万秀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0004,万秀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0004,万秀村志,Yes,1972,1973,281,在校生 Students in School,小学 Elementary School,,,,
0004,万秀村志,Yes,1996,1997,37,老师 Teachers,小学 Elementary School,,,,
0004,万秀村志,Yes,1997,1998,38,老师 Teachers,小学 Elementary School,,,,
0005,光淀村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0005,光淀村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0005,光淀村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0005,光淀村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0005,光淀村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0005,光淀村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0005,光淀村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0005,光淀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0005,光淀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0005,光淀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0005,光淀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0005,光淀村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0006,方等村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0006,方等村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0006,方等村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0006,方等村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0006,方等村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0006,方等村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0006,方等村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0006,方等村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0006,方等村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0006,方等村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0006,方等村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0006,方等村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0007,渔津洼村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0007,渔津洼村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0007,渔津洼村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0007,渔津洼村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0007,渔津洼村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0007,渔津洼村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0007,渔津洼村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0007,渔津洼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0007,渔津洼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0007,渔津洼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0007,渔津洼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0007,渔津洼村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0008,板板桥村志,Yes,1951,1954,60,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,1956,1961,67,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,1962,1967,84,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,1968,1977,210,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,1978,1980,410,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,1980,1981,357,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,1981,1992,388,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,1993,1994,368,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,1995,1997,290,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,1998,2000,302,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,Yes,2001,2005,297,在校生 Students in School,小学 Elementary School,,,,
0008,板板桥村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0008,板板桥村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0008,板板桥村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0008,板板桥村志,Yes,1951,1954,1,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,1956,1961,1,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,1962,1967,3,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,1968,1977,18,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,1978,1980,18,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,1980,1981,18,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,1981,1992,17,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,1993,1994,19,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,1995,1997,18,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,1998,2000,19,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,Yes,2001,2005,18,老师 Teachers,小学 Elementary School,,,,
0008,板板桥村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0008,板板桥村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0008,板板桥村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0008,板板桥村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0008,板板桥村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0008,板板桥村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0008,板板桥村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0010,草场地村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0010,草场地村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0010,草场地村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0010,草场地村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0010,草场地村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0010,草场地村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0010,草场地村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0010,草场地村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0010,草场地村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0010,草场地村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0010,草场地村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0010,草场地村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0011,东莞市常平镇桥梓村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0012,东候坊村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0012,东候坊村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0012,东候坊村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0012,东候坊村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0012,东候坊村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0012,东候坊村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0012,东候坊村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0012,东候坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0012,东候坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0012,东候坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0012,东候坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0012,东候坊村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0013,黄土岗村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0013,黄土岗村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0013,黄土岗村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0013,黄土岗村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0013,黄土岗村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0013,黄土岗村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0013,黄土岗村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0013,黄土岗村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0013,黄土岗村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0013,黄土岗村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
0013,黄土岗村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,中专高中 High School,,,人数 number of people
0013,黄土岗村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,大专以上 College/University or Higher,,,人数 number of people
0015,三合村志,No,n/a,n/a,n/a,在校生 Students in School,小学 Elementary School,,,,
0015,三合村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0015,三合村志,No,n/a,n/a,n/a,在校生 Students in School,初中 Junior High School,,,,
0015,三合村志,No,n/a,n/a,n/a,新入学生 - 大学 Initial Student Enrollment - College/University,,,,,
0015,三合村志,No,n/a,n/a,n/a,老师 Teachers,小学 Elementary School,,,,
0015,三合村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0015,三合村志,No,n/a,n/a,n/a,老师 Teachers,初中 Junior High School,,,,
0015,三合村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,文盲 Illiterate,,,人数 number of people
0015,三合村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,小学 Elementary School,,,人数 number of people
0015,三合村志,No,n/a,n/a,n/a,受教育程度 Highest Level of Education,,初中 Junior High School,,,人数 number of people
