村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Is the data available?,Start Year,End Year,Data
0019,树园村志,女性人口 Female Population,No,n/a,n/a,n/a
0019,树园村志,总人口 Total Population,No,n/a,n/a,n/a
0019,树园村志,流动人口/暂住人口 Migratory/Temporary Population,Yes,2000,2001,821
0019,树园村志,出生人数 Number of Births,No,n/a,n/a,n/a
0019,树园村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0019,树园村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0019,树园村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0019,树园村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0019,树园村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0019,树园村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0019,树园村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0019,树园村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0019,树园村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0019,树园村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0019,树园村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0019,树园村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0020,西黄村村志,户数 Number of Households,No,n/a,n/a,n/a
0020,西黄村村志,男性人口 Male Population,No,n/a,n/a,n/a
0020,西黄村村志,女性人口 Female Population,No,n/a,n/a,n/a
0020,西黄村村志,总人口 Total Population,No,n/a,n/a,n/a
0020,西黄村村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0020,西黄村村志,出生人数 Number of Births,No,n/a,n/a,n/a
0020,西黄村村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0020,西黄村村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0020,西黄村村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0020,西黄村村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0020,西黄村村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0020,西黄村村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0020,西黄村村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0020,西黄村村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0020,西黄村村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0020,西黄村村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0020,西黄村村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0020,西黄村村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0023,凤池村志,户数 Number of Households,No,n/a,n/a,n/a
0023,凤池村志,男性人口 Male Population,No,n/a,n/a,n/a
0023,凤池村志,女性人口 Female Population,No,n/a,n/a,n/a
0023,凤池村志,总人口 Total Population,No,n/a,n/a,n/a
0023,凤池村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0023,凤池村志,出生人数 Number of Births,No,n/a,n/a,n/a
0023,凤池村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0023,凤池村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0023,凤池村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0023,凤池村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0023,凤池村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0023,凤池村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0023,凤池村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0023,凤池村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0023,凤池村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0023,凤池村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0023,凤池村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0023,凤池村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0021,张坊村志,户数 Number of Households,No,n/a,n/a,n/a
0021,张坊村志,男性人口 Male Population,No,n/a,n/a,n/a
0021,张坊村志,女性人口 Female Population,No,n/a,n/a,n/a
0021,张坊村志,总人口 Total Population,No,n/a,n/a,n/a
0021,张坊村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0021,张坊村志,出生人数 Number of Births,No,n/a,n/a,n/a
0021,张坊村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0021,张坊村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0021,张坊村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0021,张坊村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0021,张坊村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0021,张坊村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0021,张坊村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0021,张坊村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0021,张坊村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0021,张坊村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0021,张坊村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0021,张坊村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0022,张家圩子村志,户数 Number of Households,No,n/a,n/a,n/a
0022,张家圩子村志,男性人口 Male Population,No,n/a,n/a,n/a
0022,张家圩子村志,女性人口 Female Population,No,n/a,n/a,n/a
0022,张家圩子村志,总人口 Total Population,No,n/a,n/a,n/a
0022,张家圩子村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0022,张家圩子村志,出生人数 Number of Births,Yes,1980,1986,301
0022,张家圩子村志,自然出生率 Birth Rate (‰),Yes,1980,1986,17.8
0022,张家圩子村志,自然出生率 Birth Rate (‰),Yes,1993,1997,3.3
0022,张家圩子村志,自然出生率 Birth Rate (‰),Yes,2000,2008,9.8
0022,张家圩子村志,自然出生率 Birth Rate (‰),Yes,2009,2011,12.1
0022,张家圩子村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0022,张家圩子村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0022,张家圩子村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0022,张家圩子村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0022,张家圩子村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0022,张家圩子村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0022,张家圩子村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0022,张家圩子村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0022,张家圩子村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0022,张家圩子村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0022,张家圩子村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0026,孟莲村志,户数 Number of Households,No,n/a,n/a,n/a
0026,孟莲村志,男性人口 Male Population,No,n/a,n/a,n/a
0026,孟莲村志,女性人口 Female Population,No,n/a,n/a,n/a
0026,孟莲村志,总人口 Total Population,No,n/a,n/a,n/a
0026,孟莲村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0026,孟莲村志,出生人数 Number of Births,No,n/a,n/a,n/a
0026,孟莲村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0026,孟莲村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0026,孟莲村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0026,孟莲村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0026,孟莲村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0026,孟莲村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0026,孟莲村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0026,孟莲村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0026,孟莲村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0026,孟莲村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0026,孟莲村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0026,孟莲村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0027,马岭村志,户数 Number of Households,No,n/a,n/a,n/a
0027,马岭村志,男性人口 Male Population,No,n/a,n/a,n/a
0027,马岭村志,女性人口 Female Population,No,n/a,n/a,n/a
0027,马岭村志,总人口 Total Population,No,n/a,n/a,n/a
0027,马岭村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0027,马岭村志,出生人数 Number of Births,No,n/a,n/a,n/a
0027,马岭村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0027,马岭村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0027,马岭村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0027,马岭村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0027,马岭村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0027,马岭村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0027,马岭村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0027,马岭村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0027,马岭村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0027,马岭村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0027,马岭村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0027,马岭村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0028,莲塘村志,户数 Number of Households,No,n/a,n/a,n/a
0028,莲塘村志,男性人口 Male Population,No,n/a,n/a,n/a
0028,莲塘村志,女性人口 Female Population,No,n/a,n/a,n/a
0028,莲塘村志,总人口 Total Population,No,n/a,n/a,n/a
0028,莲塘村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0028,莲塘村志,出生人数 Number of Births,No,n/a,n/a,n/a
0028,莲塘村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0028,莲塘村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0028,莲塘村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0028,莲塘村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0028,莲塘村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0028,莲塘村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0028,莲塘村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0028,莲塘村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0028,莲塘村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0028,莲塘村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0028,莲塘村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0028,莲塘村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0029,刘国忠村志,户数 Number of Households,No,n/a,n/a,n/a
0029,刘国忠村志,男性人口 Male Population,No,n/a,n/a,n/a
0029,刘国忠村志,女性人口 Female Population,No,n/a,n/a,n/a
0029,刘国忠村志,总人口 Total Population,No,n/a,n/a,n/a
0029,刘国忠村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0029,刘国忠村志,出生人数 Number of Births,No,n/a,n/a,n/a
0029,刘国忠村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0029,刘国忠村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0029,刘国忠村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0029,刘国忠村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0029,刘国忠村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0029,刘国忠村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0029,刘国忠村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0029,刘国忠村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0029,刘国忠村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0029,刘国忠村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0029,刘国忠村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0029,刘国忠村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0034,胡家村志,户数 Number of Households,No,n/a,n/a,n/a
0034,胡家村志,男性人口 Male Population,No,n/a,n/a,n/a
0034,胡家村志,迁入 (户数) Migration In (number of households),Yes,1948,2008,19
0034,胡家村志,知识青年迁入 Educated Youth - Migration In,Yes,1948,2008,52
0034,胡家村志,女性人口 Female Population,No,n/a,n/a,n/a
0034,胡家村志,总人口 Total Population,No,n/a,n/a,n/a
0034,胡家村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0034,胡家村志,出生人数 Number of Births,No,n/a,n/a,n/a
0034,胡家村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0034,胡家村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0034,胡家村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0034,胡家村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0034,胡家村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0034,胡家村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0034,胡家村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0034,胡家村志,迁出 (户数) Migration Out (number of households),Yes,1948,2008,210
0034,胡家村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0034,胡家村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0025,马头村志,户数 Number of Households,No,n/a,n/a,n/a
0025,马头村志,男性人口 Male Population,No,n/a,n/a,n/a
0025,马头村志,女性人口 Female Population,No,n/a,n/a,n/a
0025,马头村志,总人口 Total Population,No,n/a,n/a,n/a
0025,马头村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0025,马头村志,出生人数 Number of Births,No,n/a,n/a,n/a
0025,马头村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0025,马头村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0025,马头村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0025,马头村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0025,马头村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0025,马头村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0025,马头村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0025,马头村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0025,马头村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0025,马头村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0025,马头村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0025,马头村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0035,洪塘头村志,男性人口 Male Population,No,n/a,n/a,n/a
0035,洪塘头村志,户数 Number of Households,No,n/a,n/a,n/a
0035,洪塘头村志,女性人口 Female Population,No,n/a,n/a,n/a
0035,洪塘头村志,总人口 Total Population,No,n/a,n/a,n/a
0035,洪塘头村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0035,洪塘头村志,出生人数 Number of Births,No,n/a,n/a,n/a
0035,洪塘头村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0035,洪塘头村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0035,洪塘头村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0035,洪塘头村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0035,洪塘头村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0035,洪塘头村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0035,洪塘头村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0035,洪塘头村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0035,洪塘头村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0035,洪塘头村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0035,洪塘头村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0035,洪塘头村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0039,骏马村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0039,骏马村志,户数 Number of Households,No,n/a,n/a,n/a
0039,骏马村志,男性人口 Male Population,No,n/a,n/a,n/a
0039,骏马村志,女性人口 Female Population,No,n/a,n/a,n/a
0039,骏马村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0039,骏马村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0039,骏马村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0039,骏马村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0039,骏马村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0039,骏马村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0039,骏马村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0039,骏马村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0039,骏马村志,出生人数 Number of Births,No,n/a,n/a,n/a
0039,骏马村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0039,骏马村志,总人口 Total Population,No,n/a,n/a,n/a
0039,骏马村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0039,骏马村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0039,骏马村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0036,周家巷村志,户数 Number of Households,No,n/a,n/a,n/a
0036,周家巷村志,男性人口 Male Population,No,n/a,n/a,n/a
0036,周家巷村志,女性人口 Female Population,No,n/a,n/a,n/a
0036,周家巷村志,总人口 Total Population,No,n/a,n/a,n/a
0036,周家巷村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0036,周家巷村志,出生人数 Number of Births,No,n/a,n/a,n/a
0036,周家巷村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0036,周家巷村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0036,周家巷村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0036,周家巷村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0036,周家巷村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0036,周家巷村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0036,周家巷村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0036,周家巷村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0036,周家巷村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0036,周家巷村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0036,周家巷村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0036,周家巷村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0030,管元村志,户数 Number of Households,No,n/a,n/a,n/a
0030,管元村志,男性人口 Male Population,No,n/a,n/a,n/a
0030,管元村志,女性人口 Female Population,No,n/a,n/a,n/a
0030,管元村志,总人口 Total Population,No,n/a,n/a,n/a
0030,管元村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0030,管元村志,出生人数 Number of Births,No,n/a,n/a,n/a
0030,管元村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0030,管元村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0030,管元村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0030,管元村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0030,管元村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0030,管元村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0030,管元村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0030,管元村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0030,管元村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0030,管元村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0030,管元村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0030,管元村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0033,见守村志,户数 Number of Households,No,n/a,n/a,n/a
0033,见守村志,男性人口 Male Population,No,n/a,n/a,n/a
0033,见守村志,总人口 Total Population,No,n/a,n/a,n/a
0033,见守村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0033,见守村志,出生人数 Number of Births,No,n/a,n/a,n/a
0033,见守村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0033,见守村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0033,见守村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0033,见守村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0033,见守村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0033,见守村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0033,见守村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0033,见守村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0033,见守村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0033,见守村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0033,见守村志,女性人口 Female Population,No,n/a,n/a,n/a
0033,见守村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0033,见守村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0038,梁口村志,户数 Number of Households,No,n/a,n/a,n/a
0038,梁口村志,男性人口 Male Population,No,n/a,n/a,n/a
0038,梁口村志,女性人口 Female Population,No,n/a,n/a,n/a
0038,梁口村志,总人口 Total Population,No,n/a,n/a,n/a
0038,梁口村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0038,梁口村志,出生人数 Number of Births,No,n/a,n/a,n/a
0038,梁口村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0038,梁口村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0038,梁口村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0038,梁口村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0038,梁口村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0038,梁口村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0038,梁口村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0038,梁口村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0038,梁口村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0038,梁口村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0038,梁口村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0038,梁口村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0037,联盟村志,户数 Number of Households,No,n/a,n/a,n/a
0037,联盟村志,男性人口 Male Population,No,n/a,n/a,n/a
0037,联盟村志,女性人口 Female Population,No,n/a,n/a,n/a
0037,联盟村志,总人口 Total Population,No,n/a,n/a,n/a
0037,联盟村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0037,联盟村志,出生人数 Number of Births,No,n/a,n/a,n/a
0037,联盟村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0037,联盟村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0037,联盟村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0037,联盟村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0037,联盟村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0037,联盟村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
0037,联盟村志,知识青年迁入 Educated Youth - Migration In,No,n/a,n/a,n/a
0037,联盟村志,知识青年迁出 Educated Youth - Migration Out,No,n/a,n/a,n/a
0037,联盟村志,农转非 (人数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of people),No,n/a,n/a,n/a
0037,联盟村志,农转非 (户数) Agricultural to Non-Agricultural Hukou / Change of Residency Status (number of households),No,n/a,n/a,n/a
0037,联盟村志,迁入 (人数) Migration In (number of people),No,n/a,n/a,n/a
0037,联盟村志,迁出 (人数) Migration Out (number of people),No,n/a,n/a,n/a
0024,楼村志,户数 Number of Households,No,n/a,n/a,n/a
0024,楼村志,男性人口 Male Population,No,n/a,n/a,n/a
0024,楼村志,女性人口 Female Population,No,n/a,n/a,n/a
0024,楼村志,总人口 Total Population,No,n/a,n/a,n/a
0024,楼村志,流动人口/暂住人口 Migratory/Temporary Population,No,n/a,n/a,n/a
0024,楼村志,出生人数 Number of Births,No,n/a,n/a,n/a
0024,楼村志,自然出生率 Birth Rate (‰),No,n/a,n/a,n/a
0024,楼村志,死亡人数 Number of Deaths,No,n/a,n/a,n/a
0024,楼村志,死亡率 Death Rate (‰),No,n/a,n/a,n/a
0024,楼村志,自然增长率 Natural Population Growth Rate (‰),No,n/a,n/a,n/a
0024,楼村志,迁入 (户数) Migration In (number of households),No,n/a,n/a,n/a
0024,楼村志,迁出 (户数) Migration Out (number of households),No,n/a,n/a,n/a
