村志代码 Gazetteer Code,村志书名 Gazetteer Title,Category,Is the data available?,Start Year,End Year,Data
0075,琴湖村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0075,琴湖村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0075,琴湖村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0075,琴湖村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0075,琴湖村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0075,琴湖村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0075,琴湖村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0075,琴湖村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0075,琴湖村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0075,琴湖村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0075,琴湖村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0065,仙台村村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0065,仙台村村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0065,仙台村村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0065,仙台村村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0065,仙台村村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0065,仙台村村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0065,仙台村村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0065,仙台村村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0065,仙台村村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0065,仙台村村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0065,仙台村村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0065,仙台村村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0079,坦头村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0079,坦头村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0079,坦头村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0079,坦头村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0079,坦头村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0079,坦头村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0079,坦头村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0079,坦头村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0079,坦头村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0079,坦头村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0079,坦头村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0079,坦头村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0082,北良侯村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0082,北良侯村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0082,北良侯村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0082,北良侯村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0082,北良侯村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0082,北良侯村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0082,北良侯村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0082,北良侯村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0082,北良侯村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0082,北良侯村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0082,北良侯村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0082,北良侯村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0083,柏沟村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0083,柏沟村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0083,柏沟村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0083,柏沟村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0083,柏沟村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0083,柏沟村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0083,柏沟村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0083,柏沟村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0083,柏沟村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0083,柏沟村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0083,柏沟村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0083,柏沟村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0081,北仪仙村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0081,北仪仙村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0081,北仪仙村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0081,北仪仙村志,新入学生 - 大学 Initial Student Enrollment - College/University,Yes,1952,1995,43
0081,北仪仙村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0081,北仪仙村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0081,北仪仙村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0081,北仪仙村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0081,北仪仙村志,受教育程度 - 小学 Highest Level of Education - Elementary School,Yes,1949,1967,870
0081,北仪仙村志,受教育程度 - 小学 Highest Level of Education - Elementary School,Yes,1968,1977,1200
0081,北仪仙村志,受教育程度 - 初中 Highest Level of Education - Junior High School,Yes,1949,1967,90
0081,北仪仙村志,受教育程度 - 初中 Highest Level of Education - Junior High School,Yes,1968,1977,250
0081,北仪仙村志,受教育程度 - 中专高中 Highest Level of Education - High School,Yes,1949,1967,2
0081,北仪仙村志,受教育程度 - 中专高中 Highest Level of Education - High School,Yes,1968,1977,10
0081,北仪仙村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0086,"石[kuan, 九+隹]村志",受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0106,柳州·村志 : 柳城卷,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0107,柳州·村志 : 柳城卷,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0108,柳州·村志 : 柳城卷,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0109,柳州·村志 : 柳城卷,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0080,新店村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0080,新店村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0080,新店村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0080,新店村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0080,新店村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0080,新店村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0080,新店村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0080,新店村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0080,新店村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0080,新店村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0080,新店村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0080,新店村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0110,柳州·村志 : 柳城卷,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0085,马鼻方志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0085,马鼻方志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0085,马鼻方志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0085,马鼻方志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0085,马鼻方志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0085,马鼻方志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0085,马鼻方志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0085,马鼻方志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0085,马鼻方志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0085,马鼻方志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0085,马鼻方志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0085,马鼻方志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0111,柳州·村志 : 柳城卷,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0088,传字营村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0088,传字营村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0088,传字营村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0088,传字营村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0088,传字营村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0088,传字营村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0088,传字营村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0088,传字营村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0088,传字营村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0088,传字营村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0088,传字营村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0088,传字营村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0084,三力村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0084,三力村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0084,三力村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0084,三力村志,新入学生 - 大学 Initial Student Enrollment - College/University,Yes,1950,1959,2
0084,三力村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0084,三力村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0084,三力村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0084,三力村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0084,三力村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0084,三力村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0084,三力村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0084,三力村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0112,柳州·村志 : 柳城卷,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0087,坦头村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0087,坦头村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0087,坦头村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0087,坦头村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0087,坦头村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0087,坦头村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0087,坦头村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0087,坦头村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0087,坦头村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0087,坦头村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0087,坦头村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0087,坦头村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0089,新立村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0089,新立村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0089,新立村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0089,新立村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0089,新立村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0089,新立村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0089,新立村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0089,新立村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0089,新立村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0089,新立村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0089,新立村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0089,新立村志,老师- 小学 Teachers - Elementary School,Yes,1949,2000,146
0091,福保村志,在校生 - 小学 Students in School - Elementary School,No,n/a,n/a,n/a
0091,福保村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0091,福保村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0091,福保村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0091,福保村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0091,福保村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0091,福保村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0091,福保村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0091,福保村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0091,福保村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0091,福保村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0091,福保村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1950,1952,440
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1952,1955,500
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1956,1958,550
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1959,1969,550
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1969,1971,550
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1971,1975,550
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1975,1978,550
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1978,1985,550
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1985,1986,600
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1986,1988,600
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1988,1989,600
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1989,1993,580
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1993,1998,742
0090,高山村志,在校生 - 小学 Students in School - Elementary School,Yes,1998,2003,742
0090,高山村志,在校生 - 初中 Students in School - Junior High School,No,n/a,n/a,n/a
0090,高山村志,在校生 - 高中 Students in School - High School,No,n/a,n/a,n/a
0090,高山村志,新入学生 - 大学 Initial Student Enrollment - College/University,No,n/a,n/a,n/a
0090,高山村志,老师- 小学 Teachers - Elementary School,No,n/a,n/a,n/a
0090,高山村志,老师- 初中 Teachers - Junior High School,No,n/a,n/a,n/a
0090,高山村志,老师- 高中 Teachers - High School,No,n/a,n/a,n/a
0090,高山村志,受教育程度 - 文盲 Illiterate,No,n/a,n/a,n/a
0090,高山村志,受教育程度 - 小学 Highest Level of Education - Elementary School,No,n/a,n/a,n/a
0090,高山村志,受教育程度 - 初中 Highest Level of Education - Junior High School,No,n/a,n/a,n/a
0090,高山村志,受教育程度 - 中专高中 Highest Level of Education - High School,No,n/a,n/a,n/a
0090,高山村志,受教育程度 - 大专以上 Highest Level of Education - College/University or Higher,No,n/a,n/a,n/a
